order_id,customer_id,order_date
14660,237,2024-07-29
14661,181,2024-10-13
14662,311,2025-11-22
14663,37,2025-04-16
14664,56,2025-04-26
14665,443,2024-01-23
14666,237,2025-07-13
14667,358,2024-04-18
14668,349,2024-10-22
14669,197,2024-01-06
14670,73,2025-07-03
14671,59,2025-11-11
14672,240,2024-07-21
14673,2,2024-11-20
14674,449,2024-08-31
14675,360,2024-11-22
14676,188,2024-02-16
14677,307,2025-08-13
14678,30,2025-09-13
14679,267,2024-01-13
14680,476,2025-01-14
14681,108,2024-12-30
14682,332,2025-08-24
14683,423,2024-12-07
14684,90,2024-08-08
14685,205,2024-03-13
14686,379,2025-09-16
14687,456,2024-02-15
14688,447,2025-05-18
14689,448,2024-09-30
14690,445,2025-07-08
14691,381,2024-07-26
14692,438,2025-09-06
14693,220,2024-05-03
14694,378,2024-01-10
14695,94,2024-11-24
14696,457,2024-07-05
14697,103,2025-06-26
14698,223,2025-10-29
14699,186,2024-02-29
14700,469,2025-03-17
14701,184,2024-08-04
14702,495,2024-01-02
14703,162,2025-06-19
14704,247,2025-12-18
14705,31,2025-12-11
14706,52,2024-12-21
14707,345,2025-09-17
14708,76,2025-10-28
14709,385,2024-06-13
14710,439,2024-03-31
14711,278,2024-06-15
14712,40,2024-07-25
14713,101,2024-10-08
14714,111,2024-03-05
14715,385,2025-05-30
14716,321,2024-06-05
14717,249,2024-11-01
14718,191,2025-01-29
14719,490,2024-03-14
14720,182,2024-07-05
14721,426,2025-07-27
14722,405,2024-12-02
14723,335,2025-11-06
14724,209,2025-07-21
14725,22,2025-09-14
14726,166,2025-12-30
14727,99,2024-08-27
14728,493,2025-06-16
14729,208,2024-05-20
14730,8,2024-09-21
14731,190,2024-05-18
14732,175,2025-04-03
14733,273,2024-03-10
14734,17,2025-01-19
14735,90,2025-09-21
14736,141,2024-07-16
14737,145,2024-07-23
14738,166,2025-12-26
14739,337,2025-07-21
14740,496,2025-11-17
14741,78,2025-10-01
14742,429,2025-03-06
14743,262,2024-11-20
14744,163,2025-03-17
14745,366,2024-10-14
14746,14,2024-08-13
14747,239,2024-03-04
14748,72,2025-07-13
14749,445,2025-12-14
14750,143,2025-05-12
14751,310,2024-02-29
14752,283,2025-01-31
14753,269,2024-09-13
14754,241,2025-07-30
14755,415,2024-08-26
14756,245,2024-02-07
14757,163,2024-01-25
14758,60,2025-02-13
14759,6,2025-04-05
14760,197,2025-07-24
14761,470,2025-02-20
14762,58,2024-12-22
14763,305,2025-01-17
14764,407,2024-06-06
14765,217,2025-07-22
14766,418,2025-03-08
14767,26,2024-02-17
14768,303,2024-11-23
14769,5,2025-03-08
14770,474,2025-03-06
14771,20,2024-02-25
14772,390,2025-07-30
14773,198,2024-09-24
14774,59,2024-03-09
14775,448,2025-12-28
14776,242,2025-08-23
14777,146,2025-03-24
14778,388,2024-09-13
14779,273,2025-11-02
14780,249,2025-05-04
14781,14,2025-10-04
14782,462,2024-02-18
14783,13,2025-10-20
14784,391,2024-11-11
14785,384,2025-02-16
14786,44,2025-03-09
14787,375,2024-01-02
14788,399,2024-05-24
14789,19,2024-12-31
14790,63,2025-02-23
14791,491,2025-07-26
14792,239,2025-07-14
14793,492,2025-03-19
14794,419,2025-03-09
14795,337,2025-10-04
14796,419,2025-07-08
14797,403,2024-02-26
14798,404,2025-07-15
14799,100,2024-06-26
14800,163,2024-10-19
14801,416,2024-02-15
14802,122,2024-06-18
14803,432,2024-09-27
14804,44,2025-02-20
14805,360,2024-05-18
14806,408,2024-09-03
14807,317,2024-05-27
14808,381,2024-08-17
14809,145,2025-09-28
14810,327,2025-12-04
14811,363,2025-01-08
14812,50,2024-03-20
14813,65,2025-08-28
14814,355,2024-03-05
14815,288,2024-03-28
14816,164,2024-03-28
14817,141,2025-12-13
14818,454,2025-12-26
14819,314,2024-07-22
14820,128,2025-01-16
14821,398,2025-08-23
14822,421,2025-04-20
14823,368,2025-07-26
14824,463,2025-08-28
14825,239,2025-06-22
14826,324,2024-08-01
14827,296,2024-03-14
14828,187,2024-03-01
14829,208,2025-11-28
14830,220,2025-06-26
14831,400,2024-08-06
14832,190,2024-01-12
14833,388,2025-02-18
14834,429,2024-02-01
14835,346,2024-06-08
14836,284,2024-08-24
14837,352,2024-06-29
14838,237,2025-07-11
14839,194,2024-12-06
14840,287,2025-04-02
14841,259,2024-03-20
14842,246,2025-10-08
14843,136,2025-04-17
14844,280,2025-11-01
14845,271,2025-12-15
14846,171,2024-04-21
14847,159,2024-10-18
14848,201,2025-09-22
14849,487,2025-01-17
14850,45,2024-01-17
14851,450,2025-05-07
14852,264,2024-11-26
14853,71,2025-04-30
14854,364,2025-02-09
14855,371,2024-04-26
14856,103,2025-07-08
14857,490,2024-04-24
14858,125,2025-07-02
14859,313,2025-09-16
14860,464,2025-06-30
14861,483,2025-10-05
14862,286,2024-12-01
14863,458,2024-12-01
14864,230,2024-05-26
14865,146,2024-05-01
14866,370,2024-03-21
14867,197,2025-11-15
14868,373,2025-10-27
14869,221,2025-10-23
14870,423,2025-01-09
14871,60,2025-07-23
14872,98,2024-03-03
14873,171,2025-05-18
14874,382,2025-10-29
14875,173,2025-03-24
14876,151,2025-03-03
14877,453,2025-03-02
14878,350,2025-02-24
14879,390,2024-11-17
14880,440,2025-11-10
14881,122,2024-06-14
14882,494,2025-08-19
14883,108,2025-10-10
14884,4,2025-04-05
14885,93,2025-04-03
14886,407,2024-07-07
14887,6,2025-04-08
14888,288,2025-01-13
14889,106,2024-01-02
14890,146,2025-09-09
14891,271,2024-12-29
14892,424,2024-03-12
14893,378,2025-03-02
14894,96,2025-09-29
14895,457,2024-06-18
14896,229,2024-07-23
14897,202,2024-12-02
14898,212,2025-04-16
14899,6,2024-07-13
14900,112,2025-10-31
14901,376,2025-10-14
14902,379,2024-10-01
14903,447,2024-01-07
14904,323,2025-07-19
14905,106,2025-09-07
14906,139,2025-07-26
14907,299,2025-08-21
14908,401,2024-06-26
14909,96,2024-08-29
14910,388,2024-07-21
14911,447,2025-06-26
14912,452,2025-04-06
14913,337,2024-03-20
14914,297,2025-06-06
14915,467,2025-02-20
14916,389,2025-01-18
14917,416,2025-01-25
14918,214,2025-11-18
14919,454,2024-05-05
14920,291,2025-05-08
14921,22,2024-02-16
14922,193,2025-12-18
14923,468,2025-04-20
14924,150,2025-09-10
14925,368,2025-04-08
14926,247,2024-05-02
14927,267,2025-04-18
14928,461,2024-05-13
14929,251,2025-09-10
14930,490,2025-07-15
14931,3,2025-08-29
14932,393,2024-01-23
14933,316,2025-07-19
14934,76,2024-08-22
14935,87,2024-02-28
14936,270,2024-06-12
14937,225,2024-08-03
14938,18,2024-07-01
14939,113,2025-07-22
14940,251,2025-10-18
14941,233,2024-03-30
14942,329,2024-11-06
14943,279,2025-07-10
14944,202,2024-09-13
14945,83,2025-06-16
14946,125,2025-06-16
14947,175,2024-02-21
14948,69,2024-12-03
14949,47,2024-06-19
14950,372,2024-03-07
14951,256,2025-09-16
14952,215,2024-10-26
14953,30,2025-11-02
14954,281,2024-08-19
14955,412,2024-03-08
14956,482,2025-05-20
14957,237,2024-01-28
14958,248,2025-09-19
14959,368,2024-02-20
14960,495,2025-11-23
14961,25,2024-09-16
14962,74,2025-08-13
14963,206,2025-09-11
14964,490,2025-08-08
14965,494,2025-11-17
14966,314,2024-07-02
14967,94,2024-01-23
14968,375,2024-05-08
14969,127,2024-10-17
14970,425,2025-05-15
14971,25,2024-07-04
14972,334,2025-04-23
14973,355,2025-07-24
14974,116,2025-05-06
14975,48,2025-05-27
14976,226,2025-10-04
14977,266,2024-03-07
14978,99,2025-04-11
14979,459,2024-10-11
14980,11,2025-08-23
14981,85,2025-02-20
14982,405,2024-04-09
14983,214,2024-07-07
14984,173,2025-01-22
14985,391,2024-08-28
14986,209,2025-02-20
14987,448,2024-06-24
14988,382,2025-01-21
14989,64,2025-04-15
14990,258,2024-08-20
14991,332,2025-10-24
14992,121,2025-03-27
14993,298,2024-10-03
14994,466,2024-08-16
14995,54,2024-06-19
14996,331,2024-07-31
14997,272,2024-10-08
14998,241,2024-02-10
14999,243,2024-05-01
15000,18,2024-08-14
